cur_task,all_tasks,xrd_full_r2,xrd_full_rmse,xrd_full_adjusted_r2,xrd_sub_r2,xrd_sub_rmse,xrd_sub_adjusted_r2,logxrd_full_r2,logxrd_full_rmse,logxrd_full_adjusted_r2,logxrd_sub_r2,logxrd_sub_rmse,logxrd_sub_adjusted_r2,xrdat_full_r2,xrdat_full_rmse,xrdat_full_adjusted_r2,xrdat_sub_r2,xrdat_sub_rmse,xrdat_sub_adjusted_r2,xrdppe_full_r2,xrdppe_full_rmse,xrdppe_full_adjusted_r2,xrdppe_sub_r2,xrdppe_sub_rmse,xrdppe_sub_adjusted_r2,xrdrank_full_r2,xrdrank_full_rmse,xrdrank_full_adjusted_r2,xrdrank_sub_r2,xrdrank_sub_rmse,xrdrank_sub_adjusted_r2,comment
XGB,[6],0.43357360554217605,1125.145892384036,0.4330149799550246,0.19364779699476142,261.8760642662339,0.42462330134081094,0.8135030269622803,1.0722686267247943,0.813282227163335,0.6900063753128052,1.2625453827509963,0.8106132011487461,-248.70303344726562,39.37898820327996,-248.94929757802973,-135.78688049316406,83.7561564901351,-252.64867957397186,0.019127726554870605,98.25974029326558,0.018148672524624487,0.013313233852386475,124.71692948433264,0.004012468626162002,0.9046704173088074,17844.362695260374,0.9045764006022682,0.6887791156768799,21931.85591781963,0.9031640807877276,
