cur_task,all_tasks,xrd_full_r2,xrd_full_rmse,xrd_full_adjusted_r2,xrd_sub_r2,xrd_sub_rmse,xrd_sub_adjusted_r2,logxrd_full_r2,logxrd_full_rmse,logxrd_full_adjusted_r2,logxrd_sub_r2,logxrd_sub_rmse,logxrd_sub_adjusted_r2,xrdat_full_r2,xrdat_full_rmse,xrdat_full_adjusted_r2,xrdat_sub_r2,xrdat_sub_rmse,xrdat_sub_adjusted_r2,xrdppe_full_r2,xrdppe_full_rmse,xrdppe_full_adjusted_r2,xrdppe_sub_r2,xrdppe_sub_rmse,xrdppe_sub_adjusted_r2,xrdrank_full_r2,xrdrank_full_rmse,xrdrank_full_adjusted_r2,xrdrank_sub_r2,xrdrank_sub_rmse,xrdrank_sub_adjusted_r2,comment
OLS,[3],0.4957824148628477,1061.563779057132,0.49528514134716173,-85937112.60606787,2703483.9667500174,0.48781509410447277,0.6468590874900797,1.475508524358289,0.6464409925408079,-8631820.791967224,6662.264166891135,0.6413870644960133,0.666517878955819,1.4390932855920469,0.6661889895405382,-680138301275.2745,5905996.017242086,0.6612484097745339,0.005570968706751889,98.9364522053161,0.004578383048823298,-10489259439.774948,12859028.897947649,-0.009753199084228337,0.16047821378893157,52954.53348442889,0.15965025387156662,-309911.07528963155,21885691.815964818,0.14721263251697336,
