cur_task,all_tasks,xrd_full_r2,xrd_full_rmse,xrd_full_adjusted_r2,xrd_sub_r2,xrd_sub_rmse,xrd_sub_adjusted_r2,logxrd_full_r2,logxrd_full_rmse,logxrd_full_adjusted_r2,logxrd_sub_r2,logxrd_sub_rmse,logxrd_sub_adjusted_r2,xrdat_full_r2,xrdat_full_rmse,xrdat_full_adjusted_r2,xrdat_sub_r2,xrdat_sub_rmse,xrdat_sub_adjusted_r2,xrdppe_full_r2,xrdppe_full_rmse,xrdppe_full_adjusted_r2,xrdppe_sub_r2,xrdppe_sub_rmse,xrdppe_sub_adjusted_r2,xrdrank_full_r2,xrdrank_full_rmse,xrdrank_full_adjusted_r2,xrdrank_sub_r2,xrdrank_sub_rmse,xrdrank_sub_adjusted_r2,comment
lasso,[1],0.4952503537698131,1062.1237236903175,0.4947525555205635,0.29537288668590256,244.80094618017367,0.28423882394730515,0.6516718548271346,1.465419576654725,0.6512594578687905,0.4736092493913957,1.6452228815585586,0.46545266886176595,-1.927590692018196,4.263908222047002,-1.930477964019059,-0.5366251066886443,8.87725092727577,-0.5609058645821443,0.0033464713662898493,99.04704880179611,0.002351665334572206,-0.02389436290894076,127.04668413046626,-0.03967259194661299,0.7720341319259587,27594.471121153725,0.7718093055969786,0.4215253003301712,29900.82800970692,0.41238461658821013,
