cur_task,all_tasks,xrd_full_r2,xrd_full_rmse,xrd_full_adjusted_r2,xrd_sub_r2,xrd_sub_rmse,xrd_sub_adjusted_r2,logxrd_full_r2,logxrd_full_rmse,logxrd_full_adjusted_r2,logxrd_sub_r2,logxrd_sub_rmse,logxrd_sub_adjusted_r2,xrdat_full_r2,xrdat_full_rmse,xrdat_full_adjusted_r2,xrdat_sub_r2,xrdat_sub_rmse,xrdat_sub_adjusted_r2,xrdppe_full_r2,xrdppe_full_rmse,xrdppe_full_adjusted_r2,xrdppe_sub_r2,xrdppe_sub_rmse,xrdppe_sub_adjusted_r2,xrdrank_full_r2,xrdrank_full_rmse,xrdrank_full_adjusted_r2,xrdrank_sub_r2,xrdrank_sub_rmse,xrdrank_sub_adjusted_r2,comment
ridge,[2],0.4966487704758753,1060.6513880942541,0.49615235138437885,0.25711026616200816,251.3596686953969,0.48869513930957986,0.6477344380759732,1.4736786760147136,0.6473173794825747,0.46659214313834174,1.6561524843462274,0.6422759788984012,0.6666392558221532,1.4388313697065234,0.6663104861121403,0.8647297757528205,2.633877901704394,0.6613717045597494,0.005579046563275902,98.93605036865218,0.004586468968230006,-0.02414902599203561,127.06248267859837,-0.009744996747801826,0.771956197257395,27599.187577628447,0.7717312940670602,0.4206154051989691,29924.334593296044,0.7683527963111235,
