cur_task,all_tasks,xrd_full_r2,xrd_full_rmse,xrd_full_adjusted_r2,xrd_sub_r2,xrd_sub_rmse,xrd_sub_adjusted_r2,logxrd_full_r2,logxrd_full_rmse,logxrd_full_adjusted_r2,logxrd_sub_r2,logxrd_sub_rmse,logxrd_sub_adjusted_r2,xrdat_full_r2,xrdat_full_rmse,xrdat_full_adjusted_r2,xrdat_sub_r2,xrdat_sub_rmse,xrdat_sub_adjusted_r2,xrdppe_full_r2,xrdppe_full_rmse,xrdppe_full_adjusted_r2,xrdppe_sub_r2,xrdppe_sub_rmse,xrdppe_sub_adjusted_r2,xrdrank_full_r2,xrdrank_full_rmse,xrdrank_full_adjusted_r2,xrdrank_sub_r2,xrdrank_sub_rmse,xrdrank_sub_adjusted_r2,comment
XGB,[6],0.37754749958796907,1116.2847514833895,0.37705922495633115,-0.6456746131342961,301.32718706257066,0.3702348527316247,0.8131827976394814,1.0798204614447224,0.8130116569264358,0.707993326495794,1.204477474037702,0.8110265510748402,0.03701610989026516,60.87211229268801,0.03626070991371222,0.523899105520371,4.7095993429343554,0.025702859301569903,0.03977861862027465,157.60279913668202,0.03901430588038379,0.0465379487504598,181.30022022526276,0.02882219026130939,0.6537262360601815,30914.464866151102,0.6534546061857387,0.5657089257928978,24881.50326786227,0.6496581702244224,
